tokenID,name,description,file_name,external_url,attributes[Season],attributes[Access],attributes[Network]
970,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
971,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
972,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
973,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
974,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
975,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
976,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
977,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
978,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
979,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
980,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
981,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
982,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
983,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
984,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
985,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
986,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
987,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
988,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
989,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
990,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
991,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
992,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
993,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
994,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
995,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
996,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
997,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
998,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
999,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1000,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1001,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1002,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1003,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
